Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,is_peak_hours,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,correction_metric,corrected_cost,Calculated_Fare,group,simulated_price,conversion_prob,conversion,cost,net_revenue
52,9,Suburban,Regular,24,4.19,Morning,Economy,102,366.7282586383836,1,1.0592592592592591,Medium_demand,Low_supply,0.8666666666666667,0.8181818181818182,0.0,366.7282586383836,705.9518978788884,B,705.9518978788884,6.756941021818124e-42,0,494.16632851522184,0.0
38,12,Rural,Silver,44,4.85,Evening,Economy,110,356.8814026432877,0,1.7416666666666667,Low_demand,Medium_supply,0.95,0.5454545454545454,0.6416666666666666,585.8803026727306,846.5970373620959,B,846.5970373620959,1.9455667529046627e-72,0,592.6179261534671,0.0
26,12,Urban,Regular,80,4.27,Afternoon,Economy,134,441.4714772887345,1,1.1916666666666669,Low_demand,Medium_supply,0.65,0.5454545454545454,0.09166666666666679,481.93969604020185,956.6502966398007,B,956.6502966398007,2.4619800321169543e-96,0,669.6552076478604,0.0
61,39,Suburban,Regular,82,4.49,Morning,Premium,46,230.1431447581205,1,0.9905982905982904,Medium_demand,High_supply,1.0166666666666666,1.0263157894736843,0.0,230.1431447581205,370.35785570200545,B,370.35785570200545,1.0,1,259.2504989914038,111.10735671060166
87,41,Rural,Gold,97,4.27,Afternoon,Premium,37,158.89198003545,1,0.9954832881662151,High_demand,High_supply,1.0740740740740742,1.0789473684210527,0.0,158.89198003545,233.33287268205834,B,233.33287268205834,1.0,1,163.3330108774408,69.99986180461752
98,46,Suburban,Gold,55,4.71,Evening,Economy,173,766.9193242115463,0,0.9994632313472893,High_demand,High_supply,1.2098765432098766,1.2105263157894737,0.0,766.9193242115463,1253.5296354237723,B,1253.5296354237723,8.409210303932743e-161,0,877.4707447966406,0.0
24,13,Urban,Silver,54,4.09,Morning,Economy,161,466.7229822330101,1,1.0153846153846153,Low_demand,Medium_supply,0.6,0.5909090909090909,0.0,466.7229822330101,961.4493434000008,B,961.4493434000008,2.23452265973298e-97,0,673.0145403800005,0.0
44,8,Urban,Gold,43,3.82,Night,Economy,86,233.50662384935427,0,1.0083333333333333,Medium_demand,Low_supply,0.7333333333333333,0.7272727272727273,0.0,233.50662384935427,268.53261742675744,A,233.50662384935427,1.0,1,163.454636694548,70.05198715480628
71,59,Urban,Regular,71,4.47,Evening,Economy,31,104.1037337805616,0,0.7621468926553673,Medium_demand,High_supply,1.1833333333333333,1.5526315789473684,0.13785310734463274,89.75271059273277,114.51410715861776,A,104.1037337805616,1.0,1,72.87261364639312,31.231120134168478
91,59,Urban,Silver,68,4.77,Night,Economy,15,38.33576819209958,0,0.7235823394015485,High_demand,High_supply,1.123456790123457,1.5526315789473684,0.17641766059845154,31.57266165040484,42.16934501130954,A,38.33576819209958,1.0,1,26.835037734469704,11.500730457629874
32,14,Urban,Gold,75,4.49,Night,Economy,177,761.0167600703148,0,1.2571428571428573,Low_demand,Medium_supply,0.8,0.6363636363636364,0.15714285714285725,880.6051080813644,1400.1621218493694,A,761.0167600703148,7.457053002523029e-54,0,532.7117320492204,0.0
79,24,Urban,Silver,0,4.26,Evening,Economy,82,284.8625062809567,0,1.2069444444444446,Medium_demand,Medium_supply,1.3166666666666667,1.0909090909090908,0.10694444444444451,315.32696875822575,378.3923625098709,A,284.8625062809567,1.0,1,199.40375439666968,85.45875188428704
73,27,Urban,Regular,55,4.27,Morning,Premium,50,216.06019585156733,1,0.9913580246913579,Medium_demand,Medium_supply,1.2166666666666666,1.2272727272727273,0.0,216.06019585156733,342.4554104247342,A,216.06019585156733,1.0,1,151.2421370960971,64.81805875547022
32,16,Rural,Silver,80,4.78,Morning,Economy,11,39.37370119886104,1,1.1,Low_demand,Medium_supply,0.8,0.7272727272727273,0.0,39.37370119886104,61.068610559433466,A,39.37370119886104,1.0,1,27.56159083920273,11.812110359658313
22,10,Rural,Silver,5,4.44,Morning,Premium,129,471.7821019342959,1,0.6050000000000001,Low_demand,Low_supply,0.55,0.9090909090909091,0.29499999999999993,332.6063818636786,671.0333754099715,B,671.0333754099715,2.583514720401816e-34,0,469.72336278698003,0.0
35,19,Urban,Silver,45,4.99,Afternoon,Economy,159,508.6730024657942,1,1.013157894736842,Low_demand,Medium_supply,0.875,0.8636363636363636,0.0,508.6730024657942,1030.0628299932332,B,1030.0628299932332,2.8180938832608057e-112,0,721.0439809952632,0.0
24,10,Suburban,Regular,79,4.3,Night,Economy,24,95.11851081754354,0,0.66,Low_demand,Low_supply,0.6,0.9090909090909091,0.24,72.29006822133309,104.6303618992979,A,95.11851081754354,1.0,1,66.58295757228048,28.53555324526306
67,31,Rural,Gold,64,3.62,Night,Economy,169,735.1444900755255,0,0.7924731182795699,Medium_demand,Medium_supply,1.1166666666666667,1.4090909090909092,0.10752688172043012,656.0966954437486,1068.7815168778666,A,735.1444900755255,3.0949901875793757e-48,0,514.6011430528678,0.0
100,73,Urban,Silver,95,3.98,Night,Premium,100,456.60307303079816,0,0.6426517842042956,High_demand,High_supply,1.2345679012345678,1.9210526315789473,0.25734821579570444,339.0970868594865,502.263380333878,B,502.263380333878,0.9991300940254559,1,351.58436623371455,150.67901410016344
66,16,Urban,Silver,94,4.52,Morning,Economy,34,122.24187517858556,1,1.5125000000000002,Medium_demand,Medium_supply,1.1,0.7272727272727273,0.4125000000000001,172.66664868975212,243.45997465255047,A,122.24187517858556,1.0,1,85.56931262500989,36.67256255357567
96,36,Urban,Regular,57,4.06,Evening,Premium,139,599.8171406236374,0,0.7242798353909464,High_demand,Medium_supply,1.1851851851851851,1.6363636363636365,0.1757201646090536,494.41717393792004,736.6815891675009,A,599.8171406236374,7.526963936613293e-19,0,419.87199843654616,0.0
60,8,Urban,Regular,68,4.84,Morning,Premium,144,438.5186068324803,1,1.375,Medium_demand,Low_supply,1.0,0.7272727272727273,0.2749999999999999,559.1112237114123,1137.7913402527242,B,1137.7913402527242,1.140267333065052e-135,0,796.453938176907,0.0
92,31,Rural,Silver,54,3.91,Night,Premium,148,516.1330392078827,0,0.8060533651931501,High_demand,Medium_supply,1.1358024691358024,1.4090909090909092,0.09394663480684995,467.64407706167015,740.7482180656855,A,516.1330392078827,0.5278276408044357,1,361.2931274455179,154.8399117623648
92,49,Urban,Silver,9,4.23,Evening,Premium,89,397.4831040703401,0,0.8808264046359284,High_demand,High_supply,1.1358024691358024,1.2894736842105263,0.019173595364071594,389.8619238688403,467.8343086426083,B,467.8343086426083,0.9999999999709148,1,327.48401604982575,140.35029259278252
56,37,Urban,Silver,27,4.12,Afternoon,Premium,68,317.8400260939533,1,0.554954954954955,Medium_demand,Medium_supply,0.9333333333333333,1.6818181818181819,0.3450450450450451,208.1708999732469,327.86916745786385,A,317.8400260939533,1.0,1,222.48801826576732,95.352007828186
88,71,Rural,Regular,42,4.87,Afternoon,Premium,109,330.78364034759613,1,0.5814640932011823,High_demand,High_supply,1.0864197530864197,1.868421052631579,0.3185359067988177,225.4171735152606,450.83434703052126,B,450.83434703052126,0.999999999999994,1,315.58404292136487,135.2503041091564
87,47,Rural,Silver,6,4.54,Morning,Premium,162,743.3166378180009,1,0.8684003152088259,High_demand,High_supply,1.0740740740740742,1.236842105263158,0.03159968479117414,719.8280663629167,1596.218737159768,B,1596.218737159768,3.241621227408467e-235,0,1117.3531160118375,0.0
85,6,Suburban,Gold,92,4.11,Afternoon,Economy,73,274.1712773124912,1,1.9238683127572018,High_demand,Low_supply,1.0493827160493827,0.5454545454545454,0.8238683127572017,500.0523049584202,800.9587794671497,B,800.9587794671497,1.5822238252956235e-62,0,560.6711456270048,0.0
98,54,Rural,Regular,34,4.57,Evening,Premium,113,462.4075929220183,0,0.8513946044810243,High_demand,High_supply,1.2098765432098766,1.4210526315789473,0.04860539551897569,439.9320889770661,659.8981334655991,A,462.4075929220183,0.9999999999980713,1,323.6853150454128,138.72227787660552
28,14,Rural,Regular,24,4.2,Afternoon,Economy,147,533.0802632142761,1,1.0999999999999999,Low_demand,Medium_supply,0.7,0.6363636363636364,0.0,533.0802632142761,1172.7765790714075,B,1172.7765790714075,2.8844206701282918e-143,0,820.9436053499852,0.0
36,9,Suburban,Silver,22,3.51,Night,Premium,37,143.2178421949143,0,1.0999999999999999,Low_demand,Low_supply,0.9,0.8181818181818182,0.0,143.2178421949143,157.53962641440575,A,143.2178421949143,1.0,1,100.25248953644001,42.9653526584743
20,8,Suburban,Silver,38,4.82,Night,Premium,155,574.9456425421428,0,0.6875,Low_demand,Low_supply,0.5,0.7272727272727273,0.21250000000000002,452.7696935019374,723.2995853693451,A,574.9456425421428,1.8940743463696905e-13,0,402.4619497794999,0.0
94,36,Rural,Regular,41,4.57,Morning,Economy,76,215.741761640662,1,0.7091906721536351,High_demand,Medium_supply,1.1604938271604939,1.6363636363636365,0.19080932784636495,174.57622111361658,322.9660090601907,A,215.741761640662,1.0,1,151.01923314846337,64.72252849219862
94,82,Suburban,Gold,48,4.92,Morning,Premium,20,129.7685299495176,1,0.5377898223426679,High_demand,High_supply,1.1604938271604939,2.1578947368421053,0.3622101776573321,82.76504766217202,142.74538294446938,A,129.7685299495176,1.0,1,90.83797096466232,38.930558984855296
70,7,Urban,Regular,13,4.09,Afternoon,Economy,117,321.0007657787772,1,1.8333333333333335,Medium_demand,Low_supply,1.1666666666666667,0.6363636363636364,0.7333333333333334,556.4013273498805,1057.162521964773,B,1057.162521964773,3.6756327719272846e-118,0,740.0137653753411,0.0
90,71,Suburban,Regular,37,3.51,Morning,Premium,32,172.59277503910292,1,0.594679186228482,High_demand,High_supply,1.1111111111111112,1.868421052631579,0.305320813771518,119.89660851307949,188.83715840810018,B,188.83715840810018,1.0,1,132.18601088567013,56.65114752243005
42,10,Urban,Silver,56,4.01,Night,Premium,95,455.20978516158993,0,0.77,Medium_demand,Low_supply,0.7,0.9090909090909091,0.13,396.0325130905832,491.0803162323232,A,455.20978516158993,0.9999999999999472,1,318.6468496131129,136.56293554847701
44,18,Suburban,Gold,88,3.67,Night,Premium,50,199.8397440906976,0,0.8962962962962961,Medium_demand,Medium_supply,0.7333333333333333,0.8181818181818182,0.0037037037037038756,199.09959689036165,205.96853298307914,A,199.8397440906976,1.0,1,139.88782086348832,59.95192322720928
60,16,Suburban,Regular,28,3.91,Evening,Economy,105,281.0970650985199,0,1.375,Medium_demand,Medium_supply,1.0,0.7272727272727273,0.2749999999999999,358.3987580006129,501.75826120085804,B,501.75826120085804,0.9993241171668494,1,351.2307828406006,150.52747836025742
26,5,Rural,Silver,7,4.75,Afternoon,Premium,140,413.54800185803066,1,1.4300000000000002,Low_demand,Low_supply,0.65,0.45454545454545453,0.33000000000000007,550.0188424711808,1164.6648989327255,A,413.54800185803066,1.0,1,289.48360130062144,124.06440055740921
79,13,Rural,Regular,6,4.63,Afternoon,Economy,38,134.09432585149492,1,2.2282051282051283,Medium_demand,Medium_supply,1.3166666666666667,0.5909090909090909,1.1282051282051282,285.38023194036094,470.8773827015956,B,470.8773827015956,0.9999999998668112,1,329.6141678911169,141.2632148104787
26,8,Rural,Gold,65,3.58,Night,Premium,89,378.50396161301137,0,0.89375,Low_demand,Low_supply,0.65,0.7272727272727273,0.006249999999999978,376.13831185293003,462.273985267251,A,378.50396161301137,1.0,1,264.9527731291079,113.55118848390345
62,7,Urban,Silver,2,4.71,Morning,Premium,28,162.05358553352147,1,1.623809523809524,Medium_demand,Low_supply,1.0333333333333334,0.6363636363636364,0.523809523809524,246.9387970034613,351.8877857299324,A,162.05358553352147,1.0,1,113.43750987346502,48.61607566005645
42,16,Rural,Gold,33,3.63,Morning,Economy,166,513.1161277813304,1,0.9624999999999999,Medium_demand,Medium_supply,0.7,0.7272727272727273,0.0,513.1161277813304,1095.5029328131404,B,1095.5029328131404,1.7370714498206954e-126,0,766.8520529691982,0.0
57,16,Urban,Regular,0,3.95,Afternoon,Economy,97,308.6385554813678,1,1.30625,Medium_demand,Medium_supply,0.95,0.7272727272727273,0.20624999999999982,372.2952575493999,670.1314635889198,A,308.6385554813678,1.0,1,216.04698883695744,92.59156664441036
33,13,Rural,Gold,34,4.78,Morning,Economy,66,239.08854651007988,1,1.396153846153846,Low_demand,Medium_supply,0.825,0.5909090909090909,0.296153846153846,309.89553913037275,506.6792064781596,B,506.6792064781596,0.9921420619770293,1,354.6754445347117,152.0037619434479
22,10,Rural,Regular,26,4.97,Morning,Economy,170,562.1650160715976,1,0.6050000000000001,Low_demand,Low_supply,0.55,0.9090909090909091,0.29499999999999993,396.32633633047635,931.3668903766195,A,562.1650160715976,1.1289502332310385e-10,0,393.5155112501183,0.0
67,44,Urban,Regular,27,4.69,Morning,Economy,129,467.0198948894929,1,0.9643939393939394,Medium_demand,High_supply,1.1166666666666667,1.1578947368421053,0.0,467.0198948894929,910.6887950345111,A,467.0198948894929,0.9999999999806437,1,326.913926422645,140.1059684668479
62,15,Suburban,Silver,15,4.28,Night,Economy,73,327.43334173812747,0,1.5155555555555558,Medium_demand,Medium_supply,1.0333333333333334,0.6818181818181818,0.4155555555555557,463.50008597152714,555.0413529509037,A,327.43334173812747,1.0,1,229.20333921668922,98.23000252143825
95,49,Rural,Regular,92,4.27,Night,Premium,99,332.0936161256213,0,0.9095490047871001,High_demand,High_supply,1.1728395061728396,1.2894736842105263,0.0,332.0936161256213,461.27803279848797,B,461.27803279848797,0.9999999999989035,1,322.89462295894157,138.3834098395464
61,36,Urban,Silver,72,4.64,Night,Premium,109,457.0853188522962,0,0.6212962962962962,Medium_demand,Medium_supply,1.0166666666666666,1.6363636363636365,0.2787037037037038,329.69394757957286,502.7938507375259,A,457.0853188522962,0.9999999999998652,1,319.95972319660734,137.12559565568887
48,12,Rural,Silver,25,4.26,Night,Economy,180,552.8162271192283,0,1.4666666666666668,Medium_demand,Medium_supply,0.8,0.5454545454545454,0.3666666666666667,755.5155103962787,1356.1503411613205,A,552.8162271192283,1.209869475144978e-08,0,386.97135898345977,0.0
93,59,Rural,Regular,30,4.11,Afternoon,Premium,89,281.0521288708149,1,0.7394852479598243,High_demand,High_supply,1.1481481481481481,1.5526315789473684,0.16051475204017573,235.93911609475253,448.2843205800299,A,281.0521288708149,1.0,1,196.7364902095704,84.31563866124449
59,18,Urban,Gold,67,3.86,Morning,Economy,98,288.3451530321269,1,1.2018518518518517,Medium_demand,Medium_supply,0.9833333333333333,0.8181818181818182,0.10185185185185164,317.7136408409546,519.4618027749608,A,288.3451530321269,1.0,1,201.84160712248882,86.50354590963809
95,73,Urban,Regular,20,3.59,Evening,Premium,138,666.8242060496077,0,0.6105191949940809,High_demand,High_supply,1.1728395061728396,1.9210526315789473,0.2894808050059191,473.7913980849344,710.6870971274016,B,710.6870971274016,6.331617576440135e-43,0,497.48096798918107,0.0
71,33,Suburban,Regular,4,4.88,Evening,Premium,109,436.0192372930386,0,0.7888888888888889,Medium_demand,Medium_supply,1.1833333333333333,1.5,0.11111111111111116,387.57265537158986,542.6017175202257,B,542.6017175202257,1.9988961610529078e-06,0,379.821202264158,0.0
20,7,Suburban,Gold,71,3.83,Morning,Premium,51,248.22030676592635,1,0.7857142857142857,Low_demand,Low_supply,0.5,0.6363636363636364,0.11428571428571432,219.85227170696334,330.1631490359322,A,248.22030676592635,1.0,1,173.75421473614844,74.46609202977791
23,7,Urban,Gold,96,3.97,Afternoon,Premium,165,493.2338839519256,1,0.9035714285714285,Low_demand,Low_supply,0.575,0.6363636363636364,0.0,493.2338839519256,979.0692596445723,B,979.0692596445723,3.3347905702916945e-101,0,685.3484817512006,0.0
80,69,Suburban,Silver,94,4.44,Night,Economy,74,291.5110820764234,0,0.7342995169082125,Medium_demand,High_supply,1.3333333333333333,1.8157894736842106,0.16570048309178753,243.20755494975032,320.6621902840658,A,291.5110820764234,1.0,1,204.05775745349638,87.45332462292703
58,10,Urban,Gold,51,4.27,Night,Premium,138,459.0606514814432,0,1.0633333333333335,Medium_demand,Low_supply,0.9666666666666667,0.9090909090909091,0.0,459.0606514814432,638.0943055592061,A,459.0606514814432,0.9999999999996381,1,321.3424560370102,137.71819544443298
71,25,Urban,Gold,72,4.46,Evening,Economy,169,603.9358824371426,0,1.0413333333333332,Medium_demand,Medium_supply,1.1833333333333333,1.1363636363636365,0.0,603.9358824371426,930.0612589531996,A,603.9358824371426,9.599451400687177e-20,0,422.7551177059998,0.0
69,26,Rural,Gold,48,4.28,Evening,Premium,175,502.6040622268877,0,0.973076923076923,Medium_demand,Medium_supply,1.15,1.1818181818181819,0.0,502.6040622268877,849.4008651634404,B,849.4008651634404,4.7885349879502855e-73,0,594.5806056144082,0.0
89,54,Suburban,Gold,48,4.38,Afternoon,Economy,24,74.78832688768996,1,0.7732053040695016,High_demand,High_supply,1.0987654320987654,1.4210526315789473,0.1267946959304984,65.30556372081459,92.57063657425469,B,92.57063657425469,1.0,1,64.79944560197828,27.771190972276415
84,62,Urban,Silver,52,4.61,Afternoon,Economy,29,126.23081147979764,1,0.6356033452807646,High_demand,High_supply,1.037037037037037,1.631578947368421,0.26439665471923546,92.85580720204467,130.92668815488298,B,130.92668815488298,1.0,1,91.64868170841808,39.2780064464649
98,61,Urban,Silver,91,4.28,Night,Economy,95,319.94237960548924,0,0.7536935842946771,High_demand,High_supply,1.2098765432098766,1.605263157894737,0.14630641570532288,273.13275681317833,338.6846184483411,B,338.6846184483411,1.0,1,237.07923291383875,101.60538553450235
95,25,Urban,Gold,26,3.62,Morning,Economy,81,207.61291922267668,1,1.0320987654320988,High_demand,Medium_supply,1.1728395061728396,1.1363636363636365,0.0,207.61291922267668,332.18067075628267,B,332.18067075628267,1.0,1,232.52646952939784,99.65420122688482
79,29,Rural,Silver,29,4.22,Night,Economy,99,304.74417790488224,0,0.9988505747126437,Medium_demand,Medium_supply,1.3166666666666667,1.3181818181818181,0.0,304.74417790488224,409.88091928206666,B,409.88091928206666,1.0,1,286.9166434974466,122.96427578462004
82,10,Urban,Silver,97,4.43,Night,Economy,177,481.7658793191911,0,1.1135802469135803,High_demand,Low_supply,1.0123456790123457,0.9090909090909091,0.013580246913580174,488.30837891488375,800.8257414204094,B,800.8257414204094,1.6910512300932129e-62,0,560.5780189942865,0.0
87,5,Rural,Gold,6,3.76,Evening,Economy,28,83.3353748167845,0,2.362962962962963,High_demand,Low_supply,1.0740740740740742,0.45454545454545453,1.262962962962963,188.58486671501973,186.69901804786954,B,186.69901804786954,1.0,1,130.68931263350868,56.009705414360866
83,35,Rural,Gold,3,4.32,Night,Premium,116,513.6451022177532,0,0.6440917107583776,High_demand,Medium_supply,1.0246913580246915,1.5909090909090908,0.25590828924162246,382.1990628318697,531.2566973362989,B,531.2566973362989,0.0005808695246309869,0,371.8796881354092,0.0
